Unique ID,Name,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
742539,Fine particles (PM 2.5),CD,407,Flushing and Whitestone (CD7),Annual Average 2021,1/1/21,6.47
166807,Nitrogen dioxide (NO2),CD,107,Upper West Side (CD7),Summer 2012,6/1/12,23.57
412714,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2016,12/31/15,19.15
166856,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Summer 2012,6/1/12,8.11
166915,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Summer 2013,6/1/13,7.88
412804,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Annual Average 2016,12/31/15,18.2
643695,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Winter 2018-19,12/1/18,21.31
336832,Nitrogen dioxide (NO2),CD,314,Flatbush and Midwood (CD14),Annual Average 2015,1/1/15,19.26
165745,Nitrogen dioxide (NO2),CD,107,Upper West Side (CD7),Winter 2008-09,12/1/08,36.35
602953,Nitrogen dioxide (NO2),CD,107,Upper West Side (CD7),Winter 2017-18,12/1/17,27.27
213241,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2013-14,12/1/13,26.19
643603,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2019,1/1/19,16.23
165794,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Winter 2008-09,12/1/08,20.89
213278,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Winter 2013-14,12/1/13,22.58
603079,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Winter 2017-18,12/1/17,24.45
603046,Nitrogen dioxide (NO2),CD,314,Flatbush and Midwood (CD14),Winter 2017-18,12/1/17,23.47
603025,Nitrogen dioxide (NO2),CD,307,Sunset Park (CD7),Winter 2017-18,12/1/17,25.9
166748,Nitrogen dioxide (NO2),CD,107,Upper West Side (CD7),Summer 2011,6/1/11,25.77
166689,Nitrogen dioxide (NO2),CD,107,Upper West Side (CD7),Summer 2010,6/1/10,26.69
412677,Nitrogen dioxide (NO2),CD,107,Upper West Side (CD7),Summer 2016,6/1/16,19.1
166738,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Summer 2010,6/1/10,9.96
166797,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Summer 2011,6/1/11,9.81
412824,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Summer 2016,6/1/16,6.1
412803,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Summer 2016,6/1/16,14
165981,Nitrogen dioxide (NO2),CD,107,Upper West Side (CD7),Winter 2012-13,12/1/12,30.62
667556,Nitrogen dioxide (NO2),CD,107,Upper West Side (CD7),Winter 2019-20,12/1/19,28.15
131421,Asthma emergency department visits due to PM2.5,UHF42,204,East New York,2009-2011,1/1/09,153.2
628440,Asthma emergency department visits due to PM2.5,UHF42,104,Pelham - Throgs Neck,2015-2017,1/1/15,105.2
131452,Asthma emergency department visits due to PM2.5,UHF42,504,South Beach - Tottenville,2009-2011,1/1/09,21
167586,Nitrogen dioxide (NO2),CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2010,12/1/09,23.77
166030,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Winter 2012-13,12/1/12,18.77
167623,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Annual Average 2010,12/1/09,13.95
643715,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Summer 2019,6/1/19,7.22
336866,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Summer 2015,6/1/15,14.4
336833,Nitrogen dioxide (NO2),CD,314,Flatbush and Midwood (CD14),Summer 2015,6/1/15,13.99
518910,Asthma emergency department visits due to PM2.5,UHF42,305,Upper East Side,2012-2014,1/2/12,24.44
336731,Nitrogen dioxide (NO2),CD,104,Clinton and Chelsea (CD4),Summer 2015,6/1/15,23.42
643565,Nitrogen dioxide (NO2),CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2019,6/1/19,23.07
667550,Nitrogen dioxide (NO2),CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2019-20,12/1/19,32.57
165992,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Winter 2012-13,12/1/12,26.22
167585,Nitrogen dioxide (NO2),CD,206,Belmont and East Tremont (CD6),Annual Average 2010,12/1/09,24.44
643607,Nitrogen dioxide (NO2),CD,208,Riverdale and Fieldston (CD8),Summer 2019,6/1/19,10.37
643691,Nitrogen dioxide (NO2),CD,406,Rego Park and Forest Hills (CD6),Summer 2019,6/1/19,12.97
167617,Nitrogen dioxide (NO2),CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2010,12/1/09,21.28
216560,Ozone (O3),CD,406,Rego Park and Forest Hills (CD6),Summer 2009,6/1/09,24.53
325209,Annual vehicle miles traveled,UHF42,205,Sunset Park,2016,1/1/16,26.1
151625,Annual vehicle miles traveled,UHF42,103,Fordham - Bronx Pk,2005,1/1/05,23.8
325202,Annual vehicle miles traveled,UHF42,105,Crotona -Tremont,2016,1/1/16,36.4
325244,Annual vehicle miles traveled,CD,104,Clinton and Chelsea (CD4),2016,1/1/16,53.5
154577,Annual vehicle miles traveled,CD,206,Belmont and East Tremont (CD6),2005,1/1/05,37.9
325260,Annual vehicle miles traveled,CD,208,Riverdale and Fieldston (CD8),2016,1/1/16,16.7
151643,Annual vehicle miles traveled,UHF42,303,East Harlem,2005,1/1/05,53.1
325218,Annual vehicle miles traveled,UHF42,303,East Harlem,2016,1/1/16,59.7
325288,Annual vehicle miles traveled,CD,406,Rego Park and Forest Hills (CD6),2016,1/1/16,44.9
154609,Annual vehicle miles traveled,CD,408,Hillcrest and Fresh Meadows (CD8),2005,1/1/05,36.5
325270,Annual vehicle miles traveled,CD,306,Park Slope and Carroll Gardens (CD6),2016,1/1/16,26.4
131372,Asthma emergency department visits due to PM2.5,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/09,95.4
131374,Asthma emergency department visits due to PM2.5,UHF42,205,Sunset Park,2009-2011,1/1/09,35
131228,Asthma emergency department visits due to PM2.5,UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,1/1/05,114.4
131221,Asthma emergency department visits due to PM2.5,UHF42,103,Fordham - Bronx Pk,2005-2007,1/1/05,108.2
518945,Asthma emergency department visits due to PM2.5,UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,1/2/12,91.18
518947,Asthma emergency department visits due to PM2.5,UHF42,205,Sunset Park,2012-2014,1/2/12,27.98
151584,Asthma hospitalizations due to Ozone,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,1/1/09,13.5
165904,Nitrogen dioxide (NO2),CD,406,Rego Park and Forest Hills (CD6),Winter 2010-11,12/1/10,31.5
166671,Nitrogen dioxide (NO2),CD,406,Rego Park and Forest Hills (CD6),Summer 2009,6/1/09,21.16
167792,Nitrogen dioxide (NO2),CD,406,Rego Park and Forest Hills (CD6),Annual Average 2013,12/1/12,21.1
336864,Nitrogen dioxide (NO2),CD,406,Rego Park and Forest Hills (CD6),Winter 2014-15,12/1/14,25.25
550133,Nitrogen dioxide (NO2),CD,406,Rego Park and Forest Hills (CD6),Annual Average 2017,1/1/17,19.33
602710,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Winter 2017-18,12/1/17,22.82
643324,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Annual Average 2019,1/1/19,15.17
175253,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Winter 2008-09,12/1/08,32.51
602794,Nitrogen dioxide (NO2),UHF42,403,Flushing - Clearview,Winter 2017-18,12/1/17,24.42
175426,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2012-13,12/1/12,27.11
336518,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2015,6/1/15,15.97
667112,Nitrogen dioxide (NO2),UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2019-20,12/1/19,27.58
336524,Nitrogen dioxide (NO2),UHF42,205,Sunset Park,Summer 2015,6/1/15,14.98
175419,Nitrogen dioxide (NO2),UHF42,103,Fordham - Bronx Pk,Winter 2012-13,12/1/12,24.13
643331,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Summer 2019,6/1/19,14.38
667082,Nitrogen dioxide (NO2),UHF42,105,Crotona -Tremont,Winter 2019-20,12/1/19,24.76
131539,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,405,Ridgewood - Forest Hills,2009-2011,1/1/09,12.4
628535,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,103,Fordham - Bronx Pk,2015-2017,1/1/15,19.4
518796,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,105,Crotona -Tremont,2012-2014,1/2/12,20.75
518814,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,305,Upper East Side,2012-2014,1/2/12,8.38
628555,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,305,Upper East Side,2015-2017,1/1/15,6.7
334242,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Winter 2014-15,12/1/14,10.15
547657,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Annual Average 2017,1/1/17,7.4
742452,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Annual Average 2021,1/1/21,6.55
742536,Fine particles (PM 2.5),CD,406,Rego Park and Forest Hills (CD6),Annual Average 2021,1/1/21,6.43
168561,Fine particles (PM 2.5),CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2010-11,12/1/10,12.08
334332,Fine particles (PM 2.5),CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2014-15,12/1/14,8.76
170449,Fine particles (PM 2.5),CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2013,12/1/12,8.23
168559,Fine particles (PM 2.5),CD,406,Rego Park and Forest Hills (CD6),Winter 2010-11,12/1/10,12.41
169326,Fine particles (PM 2.5),CD,406,Rego Park and Forest Hills (CD6),Summer 2009,6/1/09,10.67
170447,Fine particles (PM 2.5),CD,406,Rego Park and Forest Hills (CD6),Annual Average 2013,12/1/12,8.71
325213,Annual vehicle miles traveled,UHF42,209,Bensonhurst - Bay Ridge,2016,1/1/16,25.3
151639,Annual vehicle miles traveled,UHF42,210,Coney Island - Sheepshead Bay,2005,1/1/05,15.9
325253,Annual vehicle miles traveled,CD,201,Mott Haven and Melrose (CD1),2016,1/1/16,30.5
154573,Annual vehicle miles traveled,CD,202,Hunts Point and Longwood (CD2),2005,1/1/05,21.1
325241,Annual vehicle miles traveled,CD,101,Financial District (CD1),2016,1/1/16,37.2
154561,Annual vehicle miles traveled,CD,102,Greenwich Village and Soho (CD2),2005,1/1/05,45.7
151660,Annual vehicle miles traveled,UHF42,410,Rockaways,2005,1/1/05,4.9
325265,Annual vehicle miles traveled,CD,301,Greenpoint and Williamsburg (CD1),2016,1/1/16,27
131390,Asthma emergency department visits due to PM2.5,UHF42,310,Lower Manhattan,2009-2011,1/1/09,25.7
131408,Asthma emergency department visits due to PM2.5,Borough,3,Manhattan,2009-2011,1/1/09,45.7
131400,Asthma emergency department visits due to PM2.5,UHF42,410,Rockaways,2009-2011,1/1/09,47.8
131231,Asthma emergency department visits due to PM2.5,UHF42,206,Borough Park,2005-2007,1/1/05,13
131234,Asthma emergency department visits due to PM2.5,UHF42,209,Bensonhurst - Bay Ridge,2005-2007,1/1/05,14.8
518941,Asthma emergency department visits due to PM2.5,UHF42,106,High Bridge - Morrisania,2012-2014,1/2/12,117.38
628497,Asthma emergency department visits due to PM2.5,UHF42,206,Borough Park,2015-2017,1/1/15,9.3
628522,Asthma emergency department visits due to PM2.5,UHF42,410,Rockaways,2015-2017,1/1/15,39
165914,Nitrogen dioxide (NO2),CD,502,South Beach and Willowbrook (CD2),Winter 2010-11,12/1/10,23.17
166681,Nitrogen dioxide (NO2),CD,502,South Beach and Willowbrook (CD2),Summer 2009,6/1/09,12.89
167802,Nitrogen dioxide (NO2),CD,502,South Beach and Willowbrook (CD2),Annual Average 2013,12/1/12,13.77
336894,Nitrogen dioxide (NO2),CD,502,South Beach and Willowbrook (CD2),Winter 2014-15,12/1/14,19.58
166680,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Summer 2009,6/1/09,17.45
165913,Nitrogen dioxide (NO2),CD,501,St. George and Stapleton (CD1),Winter 2010-11,12/1/10,27.18
175254,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Winter 2008-09,12/1/08,33.61
212295,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Winter 2013-14,12/1/13,28.68
643354,Nitrogen dioxide (NO2),UHF42,206,Borough Park,Annual Average 2019,1/1/19,16.66
212305,Nitrogen dioxide (NO2),UHF42,209,Bensonhurst - Bay Ridge,Winter 2013-14,12/1/13,26.86
643429,Nitrogen dioxide (NO2),UHF42,410,Rockaways,Annual Average 2019,1/1/19,10.04
602812,Nitrogen dioxide (NO2),UHF42,409,Southeast Queens,Winter 2017-18,12/1/17,21.61
602695,Nitrogen dioxide (NO2),Borough,3,Manhattan,Winter 2017-18,12/1/17,28.62
212326,Nitrogen dioxide (NO2),UHF42,409,Southeast Queens,Winter 2013-14,12/1/13,25.34
216290,Ozone (O3),CD,103,Lower East Side and Chinatown (CD3),Summer 2009,6/1/09,21.59
325256,Annual vehicle miles traveled,CD,204,Highbridge and Concourse (CD4),2016,1/1/16,37
154604,Annual vehicle miles traveled,CD,403,Jackson Heights (CD3),2005,1/1/05,30.1
165901,Nitrogen dioxide (NO2),CD,403,Jackson Heights (CD3),Winter 2010-11,12/1/10,31.75
741258,Nitrogen dioxide (NO2),CD,403,Jackson Heights (CD3),Annual Average 2021,1/1/21,16.91
166669,Nitrogen dioxide (NO2),CD,404,Elmhurst and Corona (CD4),Summer 2009,6/1/09,22.96
167790,Nitrogen dioxide (NO2),CD,404,Elmhurst and Corona (CD4),Annual Average 2013,12/1/12,22.82
131262,Asthma emergency department visits due to PM2.5,Borough,1,Bronx,2005-2007,1/1/05,122.3
131253,Asthma emergency department visits due to PM2.5,UHF42,407,Southwest Queens,2005-2007,1/1/05,30.6
628491,Asthma emergency department visits due to PM2.5,UHF42,107,Hunts Point - Mott Haven,2015-2017,1/1/15,104.6
518931,Asthma emergency department visits due to PM2.5,Borough,1,Bronx,2012-2014,1/2/12,83.7
518971,Asthma emergency department visits due to PM2.5,UHF42,408,Jamaica,2012-2014,1/2/12,39.6
336897,Nitrogen dioxide (NO2),CD,503,Tottenville and Great Kills (CD3),Winter 2014-15,12/1/14,18.2
211360,Nitrogen dioxide (NO2),Borough,1,Bronx,Winter 2013-14,12/1/13,25.87
643357,Nitrogen dioxide (NO2),UHF42,207,East Flatbush - Flatbush,Annual Average 2019,1/1/19,16.27
212304,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Winter 2013-14,12/1/13,25.35
643360,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Annual Average 2019,1/1/19,13.14
175283,Nitrogen dioxide (NO2),UHF42,407,Southwest Queens,Winter 2008-09,12/1/08,29.22
643420,Nitrogen dioxide (NO2),UHF42,407,Southwest Queens,Annual Average 2019,1/1/19,15.13
602809,Nitrogen dioxide (NO2),UHF42,408,Jamaica,Winter 2017-18,12/1/17,23.83
212314,Nitrogen dioxide (NO2),UHF42,307,Gramercy Park - Murray Hill,Winter 2013-14,12/1/13,39.35
212315,Nitrogen dioxide (NO2),UHF42,308,Greenwich Village - SoHo,Winter 2013-14,12/1/13,33.98
643393,Nitrogen dioxide (NO2),UHF42,308,Greenwich Village - SoHo,Annual Average 2019,1/1/19,23.56
667094,Nitrogen dioxide (NO2),UHF42,107,Hunts Point - Mott Haven,Winter 2019-20,12/1/19,25.29
643304,Nitrogen dioxide (NO2),Borough,1,Bronx,Summer 2019,6/1/19,13.14
179424,Nitrogen dioxide (NO2),Borough,2,Brooklyn,Annual Average 2010,12/1/09,22.7
667034,Nitrogen dioxide (NO2),Borough,2,Brooklyn,Winter 2019-20,12/1/19,25.56
643358,Nitrogen dioxide (NO2),UHF42,207,East Flatbush - Flatbush,Summer 2019,6/1/19,12.75
643361,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Summer 2019,6/1/19,9.24
667262,Nitrogen dioxide (NO2),UHF42,407,Southwest Queens,Winter 2019-20,12/1/19,23.92
175452,Nitrogen dioxide (NO2),UHF42,408,Jamaica,Winter 2012-13,12/1/12,22.95
176669,Nitrogen dioxide (NO2),UHF42,407,Southwest Queens,Annual Average 2012,12/1/11,20.01
131541,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,407,Southwest Queens,2009-2011,1/1/09,10.5
216608,Ozone (O3),CD,414,Rockaway and Broad Channel (CD14),Summer 2009,6/1/09,33.69
216386,Ozone (O3),CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2009,6/1/09,23.55
325208,Annual vehicle miles traveled,UHF42,204,East New York,2016,1/1/16,19.4
325201,Annual vehicle miles traveled,UHF42,104,Pelham - Throgs Neck,2016,1/1/16,23.9
325215,Annual vehicle miles traveled,UHF42,211,Williamsburg - Bushwick,2016,1/1/16,17
154566,Annual vehicle miles traveled,CD,107,Upper West Side (CD7),2005,1/1/05,51.3
154615,Annual vehicle miles traveled,CD,414,Rockaway and Broad Channel (CD14),2005,1/1/05,5.3
325278,Annual vehicle miles traveled,CD,314,Flatbush and Midwood (CD14),2016,1/1/16,20.5
325271,Annual vehicle miles traveled,CD,307,Sunset Park (CD7),2016,1/1/16,34.1
131229,Asthma emergency department visits due to PM2.5,UHF42,204,East New York,2005-2007,1/1/05,100.1
628495,Asthma emergency department visits due to PM2.5,UHF42,204,East New York,2015-2017,1/1/15,71.4
628506,Asthma emergency department visits due to PM2.5,UHF42,304,Upper West Side,2015-2017,1/1/15,23.2
336888,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Winter 2014-15,12/1/14,20.58
550157,Nitrogen dioxide (NO2),CD,414,Rockaway and Broad Channel (CD14),Annual Average 2017,1/1/17,12.55
550136,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Annual Average 2017,1/1/17,18.45
741270,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Annual Average 2021,1/1/21,15.66
167793,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Annual Average 2013,12/1/12,18.71
166672,Nitrogen dioxide (NO2),CD,407,Flushing and Whitestone (CD7),Summer 2009,6/1/09,19.23
602755,Nitrogen dioxide (NO2),UHF42,211,Williamsburg - Bushwick,Winter 2017-18,12/1/17,27.7
643369,Nitrogen dioxide (NO2),UHF42,211,Williamsburg - Bushwick,Annual Average 2019,1/1/19,19.67
175270,Nitrogen dioxide (NO2),UHF42,304,Upper West Side,Winter 2008-09,12/1/08,36.38
643381,Nitrogen dioxide (NO2),UHF42,304,Upper West Side,Annual Average 2019,1/1/19,20.8
175427,Nitrogen dioxide (NO2),UHF42,204,East New York,Winter 2012-13,12/1/12,25.3
175420,Nitrogen dioxide (NO2),UHF42,104,Pelham - Throgs Neck,Winter 2012-13,12/1/12,22.38
643328,Nitrogen dioxide (NO2),UHF42,104,Pelham - Throgs Neck,Summer 2019,6/1/19,12.8
667076,Nitrogen dioxide (NO2),UHF42,104,Pelham - Throgs Neck,Winter 2019-20,12/1/19,22.22
336542,Nitrogen dioxide (NO2),UHF42,211,Williamsburg - Bushwick,Summer 2015,6/1/15,16.54
667160,Nitrogen dioxide (NO2),UHF42,211,Williamsburg - Bushwick,Winter 2019-20,12/1/19,28.7
176645,Nitrogen dioxide (NO2),UHF42,204,East New York,Annual Average 2012,12/1/11,20.67
131524,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,211,Williamsburg - Bushwick,2009-2011,1/1/09,18.2
628543,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,204,East New York,2015-2017,1/1/15,13.2
167591,Nitrogen dioxide (NO2),CD,212,Williamsbridge and Baychester (CD12),Annual Average 2010,12/1/09,19.74
667658,Nitrogen dioxide (NO2),CD,212,Williamsbridge and Baychester (CD12),Winter 2019-20,12/1/19,21.56
216344,Ozone (O3),CD,112,Washington Heights and Inwood (CD12),Summer 2009,6/1/09,21.92
216416,Ozone (O3),CD,212,Williamsbridge and Baychester (CD12),Summer 2009,6/1/09,26.58
216584,Ozone (O3),CD,410,South Ozone Park and Howard Beach (CD10),Summer 2009,6/1/09,27.2
325198,Annual vehicle miles traveled,UHF42,101,Kingsbridge - Riverdale,2016,1/1/16,28.8
151641,Annual vehicle miles traveled,UHF42,301,Washington Heights,2005,1/1/05,44.4
151661,Annual vehicle miles traveled,UHF42,501,Port Richmond,2005,1/1/05,7.7
325236,Annual vehicle miles traveled,UHF42,501,Port Richmond,2016,1/1/16,7
325252,Annual vehicle miles traveled,CD,112,Washington Heights and Inwood (CD12),2016,1/1/16,48.8
154593,Annual vehicle miles traveled,CD,310,Bay Ridge and Dyker Heights (CD10),2005,1/1/05,30.8
325276,Annual vehicle miles traveled,CD,312,Borough Park (CD12),2016,1/1/16,26.2
151651,Annual vehicle miles traveled,UHF42,401,Long Island City - Astoria,2005,1/1/05,18.6
741285,Nitrogen dioxide (NO2),CD,412,Jamaica and Hollis (CD12),Annual Average 2021,1/1/21,15.13
131401,Asthma emergency department visits due to PM2.5,UHF42,501,Port Richmond,2009-2011,1/1/09,64.5
131391,Asthma emergency department visits due to PM2.5,UHF42,401,Long Island City - Astoria,2009-2011,1/1/09,28.1
131226,Asthma emergency department visits due to PM2.5,UHF42,201,Greenpoint,2005-2007,1/1/05,36.6
131219,Asthma emergency department visits due to PM2.5,UHF42,101,Kingsbridge - Riverdale,2005-2007,1/1/05,36.7
131237,Asthma emergency department visits due to PM2.5,UHF42,301,Washington Heights,2005-2007,1/1/05,66.4
131257,Asthma emergency department visits due to PM2.5,UHF42,501,Port Richmond,2005-2007,1/1/05,62.6
628503,Asthma emergency department visits due to PM2.5,UHF42,301,Washington Heights,2015-2017,1/1/15,32.9
166675,Nitrogen dioxide (NO2),CD,410,South Ozone Park and Howard Beach (CD10),Summer 2009,6/1/09,17.65
165908,Nitrogen dioxide (NO2),CD,410,South Ozone Park and Howard Beach (CD10),Winter 2010-11,12/1/10,28.73
167796,Nitrogen dioxide (NO2),CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2013,12/1/12,19.04
212308,Nitrogen dioxide (NO2),UHF42,301,Washington Heights,Winter 2013-14,12/1/13,26.86
602818,Nitrogen dioxide (NO2),UHF42,501,Port Richmond,Winter 2017-18,12/1/17,22.6
643432,Nitrogen dioxide (NO2),UHF42,501,Port Richmond,Annual Average 2019,1/1/19,15.73
643402,Nitrogen dioxide (NO2),UHF42,401,Long Island City - Astoria,Annual Average 2019,1/1/19,20.24
643340,Nitrogen dioxide (NO2),UHF42,201,Greenpoint,Summer 2019,6/1/19,19.22
